Type,Data
Trip,"8589,3316,9016,8300,5262,QVYMA,LQZKQ"
Trip,"8590,4200,6905,1067,NAIWM,MYDQX"
Trip,"8591,2821,634,7039,LQEPI,FSEWQ"
Trip,"8592,1963,7233,6160,12277,4449,AMNGK,QQDGX"
Trip,"8593,1044,1450,3528,SDXAQ,HOPYM"
Trip,"8594,5975,4846,5978,7456,7223,BHNVN,YEGIT"
Trip,"8595,9888,5248,14338,2910,4629,UDKEL,PURXD"
Trip,"8596,681,1445,6327,209,4112,LIJEJ,ERXRT"
Trip,"8597,7833,10957,7000,ZPBJI,EVPYL"
Trip,"8598,3814,9941,12560,10180,5623,HGZZB,PNJYM"
Trip,"8599,3379,9734,4494,FOTXM,IBRTH"
Trip,"8600,6955,4684,11638,11590,6,LMOIG,NMCGG"
Trip,"8601,7514,5715,11663,5952,2360,IHGAX,JJEER"
Trip,"8602,2471,12413,1666,MEJSR,ZNYWN"
Trip,"8603,2540,8235,5710,3349,UPOUF,HSFMV"
Trip,"8604,1232,8063,11998,3959,ACRMV,EXMZQ"
Trip,"8605,1636,12667,9477,4034,3728,UFEMB,UCAGN"
Trip,"8606,7098,11575,6174,QAKJY,WQDSV"
Trip,"8607,881,5345,5559,4028,AUFHX,VHXBF"
Trip,"8608,741,99,145,12300,3644,DYOGV,HDOUZ"
Trip,"8609,8674,10248,7703,MQVXA,SXYZM"
Trip,"8610,8096,844,2032,JVBDK,DKNIK"
Trip,"8611,1775,8490,398,NTTQN,RANQY"
Trip,"8612,4665,7110,1679,KVNWI,MIAEF"
Trip,"8613,7099,4627,8418,2801,BYUZL,CCKRA"
Trip,"8614,8629,6967,4845,6877,BEIDK,ZQLMB"
Trip,"8615,1519,10833,6604,YZPOZ,LNINY"
Trip,"8616,3383,5936,10982,12977,216,TSFCV,ZEOAZ"
Trip,"8617,8721,12262,4345,6600,6969,QCGCO,UQMQP"
Trip,"8618,357,2939,1185,5309,857,KDHIL,WSUBS"
Trip,"8619,3547,559,9544,2899,QSAQM,ZABIM"
Trip,"8620,6909,360,6233,9031,4169,BZTQI,QRMJF"
Trip,"8621,9545,4483,6469,3444,2723,PKPEL,ZGBFC"
Trip,"8622,386,12800,5908,RAFBG,JEMVB"
Trip,"8623,2953,9,47,10748,1749,YCRRS,NHRTL"
Trip,"8624,2771,4046,12029,2058,HTNDF,AEEWU"
Trip,"8625,6669,5408,12652,11019,5805,QPMGY,AIBRJ"
Trip,"8626,9224,8781,4019,UBRKG,TISAM"
Trip,"8627,320,714,2710,NZUTR,ALNUL"
Trip,"8628,8265,1679,5729,4882,TTWPM,MGYOB"
Trip,"8629,6778,6160,1911,MEVVW,TRKSB"
Trip,"8630,1006,2822,5824,917,TIIGK,PWOUR"
Trip,"8631,4023,272,10080,1912,HBTXB,VAYEZ"
Trip,"8632,7512,2645,11045,8289,4970,MZJDH,XNFKN"
Trip,"8633,1243,14966,8202,2901,1345,YVLRK,TKAXR"
Trip,"8634,1559,13828,4454,3696,XTPZG,XCTAE"
Trip,"8635,4989,11118,5758,59,IQXTQ,MIPND"
Trip,"8636,4101,5263,10981,2963,7076,LSZWT,OQZBW"
Trip,"8637,8446,4300,7035,6175,RTNFP,LXEFG"
Trip,"8638,3642,4598,14940,10913,1379,UYPXW,ZCQGY"
Trip,"8639,1481,12822,3092,1102,5391,IADRA,CTERA"
Trip,"8640,3465,12345,13990,4028,588,GGRUO,JYGCX"
Trip,"8641,1542,13596,2795,834,3686,LPZUA,VLCEC"
Trip,"8642,4115,14213,2750,RAESX,IZGFR"
Trip,"8643,9493,3152,228,GADBX,HITCK"
Trip,"8644,8148,13118,493,CBHCL,JVJHF"
Trip,"8645,2446,8163,4083,13023,2302,JSVIY,GEFUS"
Trip,"8646,716,14731,458,1706,5202,DMAMQ,IEWZK"
Trip,"8647,9584,8819,4739,STNYW,VDXWY"
Trip,"8648,6552,10176,3852,12506,7589,UFFPR,DQFOT"
Trip,"8649,5881,12301,10298,7253,5849,UGRAZ,COCWR"
Trip,"8650,315,6992,3429,2834,CPZQW,WEQAW"
Trip,"8651,3785,14355,7938,7451,3714,MAGHI,RMLDQ"
Trip,"8652,1016,3101,3459,KDZCV,MJRCF"
Trip,"8653,5474,1921,14672,7823,LSAIS,XWIYL"
Trip,"8654,1400,14818,735,ONKMB,FERDI"
Trip,"8655,9187,588,5244,7253,CHEUI,KBTDS"
Trip,"8656,1026,10188,8643,10973,4551,JODJV,RCFVE"
Trip,"8657,6097,5996,3043,827,ZYOAH,GNURQ"
Trip,"8658,7994,4060,6409,VSNRY,WTAEX"
Trip,"8659,3751,4303,490,7709,235,FOZJW,DIXCD"
Trip,"8660,6896,11493,6870,6517,6162,KSWXU,NVZXU"
Trip,"8661,8038,7488,8175,1222,UDSYQ,EFATP"
Trip,"8662,6418,11434,9949,5328,UKPCR,ULYNZ"
Trip,"8663,1940,10120,2559,EIUMH,PFUYG"
Trip,"8664,6529,12293,7453,1926,VOSWU,LNCHU"
Trip,"8665,3642,818,10721,6691,UHIBV,XVJRV"
Trip,"8666,4926,4242,13083,3521,HBLFK,MWDCO"
Trip,"8667,6973,4343,7039,6546,YCLXF,IJRFN"
Trip,"8668,7640,240,2212,7917,TLZNV,GYSHZ"
Trip,"8669,1125,9454,9204,6594,DMQEW,SKWNX"
Trip,"8670,9419,5818,4026,MHURR,FTOIG"
Trip,"8671,226,8986,1543,8318,4274,TPXTJ,KEIUB"
Trip,"8672,6627,3535,14150,3500,XYFJD,GEEYR"
Trip,"8673,1184,5885,4957,3595,SYCVD,TNRJR"
Trip,"8674,2048,9899,10309,6695,HXSGU,NWYRK"
Trip,"8675,5860,11926,8647,9687,3883,PCTOU,ABAFD"
Trip,"8676,8124,14814,1677,ZPXUX,MSHLW"
Trip,"8677,9508,7522,4437,OHSNH,ZHHDM"
Trip,"8678,2025,11263,6347,3389,JRZIU,MVDUJ"
Trip,"8679,4998,5468,4479,CIEAV,DWCAG"
Trip,"8680,6922,12119,5103,11148,6708,YUEFU,BAZWC"
Trip,"8681,6787,12533,14651,4389,NIPMR,YKNYO"
Trip,"8682,9344,8707,11395,7573,2945,CNCCM,AUSDN"
Trip,"8683,8311,12870,2022,ZOFQR,FXVSP"
Trip,"8684,8552,1461,4427,7138,609,BQBLA,SCGBR"
Trip,"8685,1004,10132,14496,5263,IKKKO,ODYXC"
Trip,"8686,6066,6586,4149,3453,UKSTS,BZWZH"
Trip,"8687,4299,5797,9294,4242,KTOQB,HENWP"
Trip,"8688,8689,848,8267,3362,QLBXZ,NJZML"
Trip,"8689,6108,3240,2526,4504,CHYSF,UYDRS"
Trip,"8690,5582,10424,6373,2940,1065,KMHNS,IITZC"
Trip,"8691,5717,7682,13502,13630,4009,BGBMT,KJAXF"
Trip,"8692,4839,5686,14548,10199,4495,LJKXW,YZHAE"
Trip,"8693,2443,13743,4355,GXDQR,QDARF"
Trip,"8694,7150,14692,2159,1236,7088,XWORK,SGKUX"
Trip,"8695,2037,9948,1728,VTURZ,NMNYM"
Trip,"8696,3445,8622,7216,CGXJL,SVPAQ"
Trip,"8697,8643,417,6210,SFFCG,ZIUIF"
Trip,"8698,2433,9097,11669,561,6048,ZQRPB,KOMUS"
Trip,"8699,23,9132,3935,DUTXC,KXMKB"
Trip,"8700,244,11888,7987,OKCYQ,BLHZS"
Trip,"8701,5418,8347,2606,QJUOK,NVWRG"
Trip,"8702,283,2233,1492,11128,6898,GTVAQ,TGXBC"
Trip,"8703,4126,6263,6141,436,761,EGNEX,JTPKZ"
Trip,"8704,4662,358,12473,10848,4572,EUUFR,BOVKL"
Trip,"8705,3255,293,7020,4079,3510,MUFLD,VJBWK"
Trip,"8706,6511,11055,10216,14438,4516,MOQXO,PUUOX"
Trip,"8707,5052,10409,10547,12521,2289,OUQXJ,AFABV"
Trip,"8708,7351,12576,10376,11077,1618,CHBQE,UCWTD"
Trip,"8709,1289,1785,3071,1388,2507,DLPVU,MSQHU"
Trip,"8710,540,3206,670,4798,DUELB,FRNPT"
Trip,"8711,8154,1233,2890,TOGES,JHOUK"
Trip,"8712,610,13948,13386,7219,AKOLK,NYWGQ"
Trip,"8713,6615,1389,3640,3743,LBHTH,RBFRI"
Trip,"8714,7043,14470,7394,CYUNT,MRRXK"
Trip,"8715,3825,2340,2995,LIQIP,AQVBS"
Trip,"8716,9928,14450,1277,MTKBC,SSCKC"
Trip,"8717,5252,12641,10121,8605,2665,SOSTN,FBNYP"
Trip,"8718,6537,7999,2150,13192,6373,LKJEI,TDFFT"
Trip,"8719,210,4654,3294,XYQUM,ABMML"
Trip,"8720,8561,1884,44,9349,2929,YPWER,LDIYD"
Trip,"8721,626,11891,13981,6532,2346,OSVKL,WHIEF"
Trip,"8722,8671,12980,8518,4341,PITUF,DZPRY"
Trip,"8723,6687,9412,13719,5120,ELLYN,AYHDP"
Trip,"8724,2281,13266,2239,CMDEX,DXNIG"
Trip,"8725,709,5695,4714,BTUSM,HAXME"
Trip,"8726,4423,10192,10882,919,TBHLS,UYJMF"
Trip,"8727,3941,6223,9374,11384,7339,KUSIH,OZMNI"
Trip,"8728,7479,12429,4985,9495,1844,NCWOU,JKOAM"
Trip,"8729,4249,4897,8656,9846,6287,MNAKH,HMFMK"
Trip,"8730,1837,573,6043,203,OJOPD,AOEBO"
Trip,"8731,3482,13999,341,4528,EXUEK,CQFBB"
Trip,"8732,8349,13405,3679,7314,5572,KAPOQ,GLLAK"
Trip,"8733,6284,14652,12818,1701,VKPOQ,CMNSF"
Trip,"8734,8953,4167,7145,9002,2516,HDIEO,XUKCG"
Trip,"8735,3701,1794,4902,1808,7319,ZSAHF,IIMGK"
Trip,"8736,9199,15000,1698,CVNWP,ZRBZB"
Trip,"8737,9844,14876,6958,2589,VLXPP,VESBP"
Trip,"8738,5427,4404,11593,2920,BTWMT,IWVIY"
Trip,"8739,6280,578,11953,1319,395,LYLUL,GNKOS"
Trip,"8740,2952,3580,10878,10929,3229,FPJTT,EUBWH"
Trip,"8741,836,11601,1315,VMVID,NTPFS"
Trip,"8742,3826,3664,607,STLNA,DQUIC"
Trip,"8743,9077,13271,1596,2970,AZJMV,SOYMQ"
Trip,"8744,3725,12479,10097,4471,JGMUD,TASKT"
Trip,"8745,1593,10660,272,2875,7002,XCCBP,KAJQI"
Trip,"8746,7107,10269,1130,672,5782,QVIUP,SEGGK"
Trip,"8747,5414,731,5577,12885,7669,SAHIO,QXQKC"
Trip,"8748,6174,10936,5123,CGCMQ,DDPHE"
Trip,"8749,4261,11866,7914,7785,SKKUP,KGEFR"
Trip,"8750,2245,10856,236,XWYIY,LJTYC"
Trip,"8751,2166,8407,11560,5689,UNCLJ,XAZIK"
Trip,"8752,967,3922,4516,UQHMJ,CEIDI"
Trip,"8753,5039,2320,753,ZEXQY,KRBOF"
Trip,"8754,3005,3456,9850,4048,2255,JOXZE,TLGBQ"
Trip,"8755,1254,342,3630,9824,6899,KZFWR,TKQEI"
Trip,"8756,1693,1289,817,AKLID,YLYLE"
Trip,"8757,7921,379,12139,104,7877,MYSTH,UWJSN"
Trip,"8758,4775,1851,1246,9587,729,ROVLE,DSSPL"
Trip,"8759,4372,8911,10556,4168,BABQU,OZTCX"
Trip,"8760,8770,14201,3021,1713,LOVOG,CFBRU"
Trip,"8761,337,5321,5697,DBPLW,XBVUC"
Trip,"8762,7668,13724,3640,XDVJZ,PFQQD"
Trip,"8763,6683,4458,14346,7725,4247,BNGAI,YLHBV"
Trip,"8764,3480,2691,159,9448,3126,DIOOJ,GNXKC"
Trip,"8765,6368,14115,12278,11694,929,BZALZ,OSOFC"
Trip,"8766,7433,3511,2023,4070,NOIKC,WXJFO"
Trip,"8767,3184,1066,4512,FUKWP,KIMTU"
Trip,"8768,1617,5670,1355,9888,7654,ZQGNL,PMPZT"
Trip,"8769,3186,4275,1031,WQDTM,YMDOT"
Trip,"8770,6173,8722,9267,6094,AHNZX,AIVJT"
Trip,"8771,3788,12382,3542,XZZRZ,BUTXB"
Trip,"8772,3792,10185,3683,5571,ILDYF,RCDKC"
Trip,"8773,8660,7791,13023,5741,4418,DBLJB,LYVYF"
Trip,"8774,1636,13767,1673,ROYRJ,SKRNE"
Trip,"8775,3201,5497,14221,6585,IANVH,PNVGP"
Trip,"8776,3351,13660,11700,2679,7316,EFJOA,YCGKC"
Trip,"8777,5605,5637,14661,3752,4403,RHVLM,PRSJZ"
Trip,"8778,6543,13576,115,700,QYPZQ,RMBTJ"
Trip,"8779,2735,11440,439,CUVVM,LOUZN"
Trip,"8780,227,8304,1697,HBXET,PWTAR"
Trip,"8781,773,9842,428,3762,2089,XBDVH,WKMXE"
Trip,"8782,333,2471,9331,2427,GTIAD,YPUNT"
Trip,"8783,2444,3390,13705,11182,3766,QSZCT,ZAXXK"
Trip,"8784,8877,279,7859,8491,862,FCMCR,ONCHK"
Trip,"8785,3999,10050,588,2425,5106,YGMMM,VWLVW"
Trip,"8786,6040,8830,5048,GLTCD,VLXZW"
Trip,"8787,1255,11756,8184,6749,1114,GBIPA,HESQK"
Trip,"8788,3103,6521,8444,2469,HWLZJ,NFFOD"
Trip,"8789,2070,4955,2150,14749,6179,LRXWN,NXRLV"
Trip,"8790,6640,5946,4696,1039,AAJPQ,SJNEJ"
Trip,"8791,776,4652,10365,12455,3369,IOBQC,WAEGP"
Trip,"8792,3270,10187,1947,2699,ZHERL,GEMVZ"
Trip,"8793,145,11298,3964,6329,5401,BUHVZ,EGLJT"
Trip,"8794,4382,10787,13630,2422,4885,RSONK,VNUEP"
Trip,"8795,1524,8932,610,3326,LQPQL,MSJNP"
Trip,"8796,9613,8817,3544,13952,6353,JSODX,OUVOL"
Trip,"8797,4556,7654,562,ZRRNB,WTOSK"
Trip,"8798,3898,9660,3924,OMOVA,VQCBK"
Trip,"8799,1208,7048,4930,6012,MWTUP,SKLMG"
Trip,"8800,9064,2175,10976,2187,7672,EABPN,ZPIDS"
Trip,"8801,6485,5375,11659,4840,7971,GUPSY,EKMRV"
Trip,"8802,6934,13190,1475,14830,1710,GMDZV,COTRH"
Trip,"8803,197,7655,6456,6804,6098,XNFNS,NIQHW"
Trip,"8804,7601,8153,2965,EZLWU,ZVZFC"
Trip,"8805,2445,2057,1041,9881,6203,GBRDU,ZHGIM"
Trip,"8806,7216,12094,7161,KVJXN,AGZGC"
Trip,"8807,8117,6784,7611,10168,3779,NONCP,SKOTM"
Trip,"8808,5778,8520,7178,4842,BQLTE,FRERB"
Trip,"8809,7671,10022,12705,3221,GLOZP,IGVYF"
Trip,"8810,4313,12620,2659,4708,ADKLD,SSNUD"
Trip,"8811,1434,3297,6105,RFSLO,RIYWH"
Trip,"8812,2675,6533,3345,5987,6780,VNJHR,CLFWU"
Trip,"8813,2661,8726,13734,13960,6278,SVRKZ,LYBRS"
Trip,"8814,6554,2658,13152,5284,EDIFQ,RXWME"
Trip,"8815,9567,11305,3179,RKEYW,UZIUI"
Trip,"8816,7502,14098,4892,277,QGIUV,DVFPC"
Trip,"8817,344,13197,2981,7490,5605,RVFZL,GTTKW"
Trip,"8818,9586,2614,1677,361,AMOIO,MBXJC"
Trip,"8819,9831,14415,7144,STHSZ,YYWAO"
Trip,"8820,8801,12507,11328,6553,NDIJK,ESQXW"
Trip,"8821,4285,3173,11969,2663,FUTBN,EGWYW"
Trip,"8822,946,9181,9866,7175,TBRCK,SDDBO"
Trip,"8823,8773,2198,9138,6099,2351,QFNFO,FCISV"
Trip,"8824,9907,14470,414,2738,BPUZP,GMQKP"
Trip,"8825,15,2412,11636,3626,210,RFOMQ,IXKFE"
Trip,"8826,71,3292,321,TNIHS,KCAPP"
Trip,"8827,4317,6733,5082,13945,5309,IJGDT,UARUD"
Trip,"8828,5372,13018,2441,468,CGHAZ,BIPHU"
Trip,"8829,164,7606,9517,14260,5269,ZWPUG,QUVPC"
Trip,"8830,9549,8601,2143,2450,3701,LPVIT,GROXL"
Trip,"8831,5696,6889,10047,11364,7324,RLFAV,RDWNC"
Trip,"8832,1598,9045,9185,5404,DIEUK,LJOCS"
Trip,"8833,3192,8195,5558,828,594,NFSXI,QVOPG"
Trip,"8834,7181,6533,11907,870,VQNJF,DITMY"
Trip,"8835,9977,11475,10867,4029,QUILM,GJRKA"
Trip,"8836,9956,4761,1051,5906,5170,HTMHH,RDBBO"
Trip,"8837,6555,14039,8268,2753,ZAGIA,GGYNB"
Trip,"8838,2186,8428,12777,3599,2105,NKWEC,SWKKQ"
Trip,"8839,6818,8897,1342,12280,1338,MRMSD,MSRQT"
Trip,"8840,1964,5056,5205,8774,882,XMUIU,IDCED"
Trip,"8841,4908,7,6848,ASAZC,PSLBN"
Trip,"8842,7732,14436,5291,JUHAR,CRFUE"
Trip,"8843,2100,2284,7161,SGQNQ,SMORD"
Trip,"8844,2212,197,12426,2511,VMANK,YOHPH"
Trip,"8845,3078,7697,8116,9688,4579,FGSJD,MGEQQ"
Trip,"8846,4289,4819,3861,QGWDM,LOMBN"
Trip,"8847,9176,12177,4240,7109,JDNHF,BXXXO"
Trip,"8848,1072,8300,3138,XSJMK,QPZUZ"
Trip,"8849,6514,2201,6226,SOBPZ,ZYUBE"
Trip,"8850,2863,12972,1561,RERST,ILKMM"
Trip,"8851,9251,10706,8832,4547,EOMJC,NPMFK"
Trip,"8852,8345,7908,4764,6376,ABVRB,RSLRD"
Trip,"8853,8560,4232,4128,1447,4666,WKSRW,VGWFT"
Trip,"8854,8207,5266,12764,5430,YVGOJ,AQVUD"
Trip,"8855,7474,6707,2265,BMBKI,WAVDV"
Trip,"8856,7048,1841,14503,446,BKJBD,UEFOB"
Trip,"8857,4913,11539,841,264,SHZSK,EPZCR"
Trip,"8858,7282,622,3220,YKMXY,YIMQJ"
Trip,"8859,2053,6120,3554,8256,5652,USHBA,EFVGO"
Trip,"8860,8433,1625,3583,6956,WSBSI,MTIGC"
Trip,"8861,2749,3537,3918,8886,4214,BGHVC,CDFMN"
Trip,"8862,6404,2336,7101,14764,2627,EWAFW,MIAJD"
Trip,"8863,9798,11446,2128,JCIJP,VALTB"
Trip,"8864,4844,5205,7939,SUCGN,NVFPK"
Trip,"8865,5295,14625,3104,14266,1714,MSBNA,KNBKL"
Trip,"8866,3107,2757,6967,MHLZV,ONBAE"
Trip,"8867,8924,12042,13466,5014,NFIPE,HXWFN"
Trip,"8868,6100,11334,2161,WRIPO,MOVCK"
Trip,"8869,2578,859,9494,8162,7800,QKALG,JISXQ"
Trip,"8870,6494,3758,4023,GSYZG,KKQMX"
Trip,"8871,3427,9655,2481,2854,DDLIH,OCZUO"
Trip,"8872,511,8079,7727,302,MMYDY,RFRMA"
Trip,"8873,1075,1731,5082,14997,3734,RSGBV,PMHML"
Trip,"8874,717,3270,2763,KLZIF,YVDXP"
Trip,"8875,7509,6032,5884,8219,7134,CTJHD,QYTRU"
Trip,"8876,9315,3859,306,VNUQE,WHGLH"
Trip,"8877,8981,14406,5982,4648,FUHKU,MIRPV"
Trip,"8878,1205,10225,14801,5239,LYCGD,TIKCK"
Trip,"8879,7803,7187,3413,KFMNJ,ZQMZM"
Trip,"8880,8495,8789,1389,QATGT,EMDAR"
Trip,"8881,6710,5611,1277,1766,ENCKD,WIGTE"
Trip,"8882,288,12682,996,NXCIP,FIUTV"
Trip,"8883,7159,896,14338,2846,1863,TBZYD,BGRCN"
Trip,"8884,662,3336,12779,2679,KODVY,EUAIS"
Trip,"8885,9778,5637,12679,8306,4426,DGFNG,QDEMM"
Trip,"8886,1803,9351,14276,5952,EJMCE,ZFKIV"
Trip,"8887,7426,1208,4269,441,JXJQL,ZWOCR"
Trip,"8888,4785,8193,4821,BUTNC,MMQAC"
Trip,"8889,8101,12266,14464,1034,UULKC,QFGYH"
Trip,"8890,457,8774,373,6056,662,YRUEG,SXTOB"
Trip,"8891,7439,4249,4959,7164,7980,IFVRN,NVOLG"
Trip,"8892,2433,14376,4766,1192,2019,KRDEG,OSJUT"
Trip,"8893,9377,11600,2968,4681,HZGTJ,NENMT"
Trip,"8894,8478,1913,3009,1267,1581,WOVNM,VRZGO"
Trip,"8895,3504,7142,546,KTMET,YZRPS"
Trip,"8896,2742,13248,361,PMODE,GEBRH"
Trip,"8897,9325,1759,12794,7199,7820,XDQMJ,VTLKA"
Trip,"8898,3754,14767,527,6714,LDSPT,FRNQI"
Trip,"8899,5700,2667,2003,9363,2682,BDQJC,HDNXB"
Trip,"8900,6731,1459,3237,FYXNW,EIYOW"
Trip,"8901,3959,7991,13177,2515,QSDHT,NOFSP"
Trip,"8902,1313,11094,5091,10008,2572,YWZOV,ZKSTZ"
Trip,"8903,2563,2575,5971,DKUFK,IQLHD"
Trip,"8904,3539,11619,6692,5521,62,OQCGY,MXSEB"
Trip,"8905,5724,3036,14136,955,ZPNPL,GFZQF"
Trip,"8906,7514,314,3811,EHBBT,DLZKZ"
Trip,"8907,4230,11006,3055,WTOGW,ANIDJ"
Trip,"8908,2902,10468,3098,1632,QDGAL,YBQVR"
Trip,"8909,9223,3072,720,MBIIS,FFEJX"
Trip,"8910,1726,14132,9349,7079,FHSOM,JYCGS"
Trip,"8911,4243,4692,330,716,5745,ZNAQN,IVFZM"
Trip,"8912,612,1760,519,NTXNA,KUZDJ"
Trip,"8913,2514,2153,12464,7475,6247,LAOHO,QCPPU"
Trip,"8914,3820,11120,5435,BNXAT,LAHCC"
Trip,"8915,9568,13521,5525,7498,5548,YDTJA,HWTXO"
Trip,"8916,1817,4661,13130,11297,5985,DSWUQ,UHHCA"
Trip,"8917,6530,1140,7628,MTPOJ,FBBUW"
Trip,"8918,4946,1603,2844,ACNNW,WLJBG"
Trip,"8919,6623,10937,205,YMUPE,KBHHF"
Trip,"8920,4032,6618,8345,2262,CRSYY,UZXGO"
Trip,"8921,2268,12796,6107,LDHFD,HXULV"
Trip,"8922,7081,12724,4486,1438,UGTVD,GIBUR"
Trip,"8923,9950,11792,4646,10504,177,ZPHQO,MEBKZ"
Trip,"8924,5697,14050,1868,UTEDZ,ZSCKQ"
Trip,"8925,3796,5352,14481,11317,3905,ETSYT,EWTYQ"
Trip,"8926,6964,9148,1180,IAIAH,MPOGJ"
Trip,"8927,6126,13398,2637,GOFBH,XFDKI"
Trip,"8928,3882,12727,7793,4566,DOBPI,QWXTF"
Trip,"8929,8040,1786,1992,11186,4802,WUTLV,IMSGI"
Trip,"8930,951,1403,6599,2763,OGDWW,YGFZU"
Trip,"8931,2394,2449,7139,6468,3818,GVIZR,XQAXX"
Trip,"8932,1788,13536,875,3230,4539,DOIEX,VZRWL"
Trip,"8933,7569,5129,589,ERUQS,GURTW"
Trip,"8934,1356,13711,1922,CJKHP,FUNJO"
Trip,"8935,6155,13982,7194,LVXEZ,KDEQN"
Trip,"8936,1709,14937,11385,3196,AUCZF,SAYAO"
Trip,"8937,1149,3345,6907,7804,CXGHO,XCYEY"
Trip,"8938,2103,1698,4494,GTCQX,EFGUB"
Trip,"8939,6022,3075,5212,EJEZR,BXMSC"
Trip,"8940,501,14186,3558,BGQEC,REYDB"
Trip,"8941,2045,14872,6001,13978,2869,QCUGQ,HLSOF"
Trip,"8942,5266,6178,7979,ZYKZS,BQEXJ"
Trip,"8943,3946,4134,13060,2219,GOMWQ,KBVRX"
Trip,"8944,5470,226,14904,6823,5200,BJCTF,HREGF"
Trip,"8945,5377,2327,986,VUTVU,ANTWX"
Trip,"8946,5485,8235,4197,5926,3366,FNIHU,MIULB"
Trip,"8947,1126,3874,82,TKSQW,GGDMT"
Trip,"8948,9661,1692,931,1729,7597,NXJSO,CBPFH"
Trip,"8949,4670,8567,11777,9569,6666,QECNM,ULSRV"
Trip,"8950,8560,8950,7364,AOEKC,QGSVG"
Trip,"8951,3467,11308,10393,7251,PCXVI,LBROW"
Trip,"8952,5900,9691,516,TEJZI,QKQQJ"
Trip,"8953,848,14914,13568,6077,STIRU,BCEAS"
Trip,"8954,4093,7718,3677,AWLSR,DAQSY"
Trip,"8955,2631,7359,200,14652,3129,GUBHB,MTZPP"
Trip,"8956,6049,6147,4548,QEHEY,JEBEB"
Trip,"8957,3447,411,3605,12038,635,PAQYG,JYPLV"
Trip,"8958,4725,1466,663,8738,3129,WPFCA,PVDVI"
Trip,"8959,3021,9146,5620,OYCJS,PDWYN"
Trip,"8960,6584,5590,3538,2957,GNPZK,ULSQE"
Trip,"8961,3324,5868,11498,6984,NVNYY,STKPW"
Trip,"8962,2174,11287,9611,2996,3572,UJQUQ,HXHPW"
Trip,"8963,6910,10978,8355,5235,2581,DIDWM,KXGLZ"
Trip,"8964,8087,3850,243,10117,5617,CNPUP,WLUEF"
Trip,"8965,7283,2939,3116,5561,QQNBD,CUVTV"
Trip,"8966,7898,4236,13015,12503,1003,SCPIZ,AKKKJ"
Trip,"8967,2243,12975,7119,FOCUF,CFALQ"
Trip,"8968,6529,1558,5656,UEQGH,QDYHH"
Trip,"8969,5321,273,14811,14875,7537,BBSPQ,TTJEC"
Trip,"8970,9922,10025,2801,LJOKY,YQAUK"
Trip,"8971,2941,7761,4438,7134,EABCX,VPLEI"
Trip,"8972,241,8143,7677,3771,157,AQYZX,LJMWB"
Trip,"8973,802,14855,7436,VANPF,KXCZR"
Trip,"8974,1582,6655,8265,7951,3358,ITXIZ,IFEKL"
Trip,"8975,3099,1595,5724,619,YYKTX,PCBTA"
Trip,"8976,1031,5841,6584,1135,IBQWZ,ZXRVM"
Trip,"8977,5038,13546,11979,3024,EILBT,CXBYA"
Trip,"8978,8105,7660,5167,XNRIW,MGWTX"
Trip,"8979,7141,6864,872,99,FOKOQ,KDFZY"
Trip,"8980,2001,7442,14523,8458,6486,XOFSW,VDYHE"
Trip,"8981,4682,12239,2001,4322,EPBDC,AEVZJ"
Trip,"8982,4056,83,14362,4775,FVSBY,WLKGD"
Trip,"8983,1253,4030,216,6395,6237,BXNVH,UTGXE"
Trip,"8984,9744,2781,937,AOXAC,VONOY"
Trip,"8985,358,4700,2441,1897,KMVPT,MDOBW"
Trip,"8986,666,88,5015,VBYCG,GCFCH"
Trip,"8987,1784,2235,1837,8354,2395,NFJMW,HPAXZ"
Trip,"8988,7043,6942,14608,6472,QIIJC,WYQBD"
Trip,"8989,193,9173,7962,DPLHL,BILUO"
Trip,"8990,7681,8926,4206,DUHRX,UIOXF"
Trip,"8991,1761,12784,14340,13309,1727,DYFRN,CEDAZ"
Trip,"8992,8465,6145,3890,RGJSE,RRTIQ"
Trip,"8993,3296,13613,14143,2513,TXNAG,ZQEZY"
Trip,"8994,528,10009,1718,DBGIV,ZQZLV"
Trip,"8995,1833,13447,3321,10829,3223,TVNBD,YFMOX"
Trip,"8996,8108,3970,6382,ETPOO,LQZFF"
Trip,"8997,3349,4868,4818,QOOTC,ADWGK"
Trip,"8998,7259,4183,1431,YPVYY,TTHOZ"
Trip,"8999,9264,13498,11768,5724,780,XIQZB,CDGDX"
Trip,"9000,3563,12059,14002,14910,2570,LXNYG,NZBJI"
Trip,"9001,6804,14934,2091,6017,WERAM,WUGTT"
Trip,"9002,5413,4625,8072,2057,NVHHT,DEYEX"
Trip,"9003,8510,14857,5173,CXGAL,IFUAX"
Trip,"9004,6641,10600,12156,2783,HJYGU,JEOIJ"
Trip,"9005,6942,13189,11517,12196,2147,JQLKZ,IPLTF"
Trip,"9006,918,8577,13285,68,CYYKZ,YCXBF"
Trip,"9007,7658,12055,4898,6770,FODYP,BJRNT"
Trip,"9008,7491,2239,184,CGJUV,GFASL"
Trip,"9009,1762,6158,732,12913,7341,GLIIP,ZTNZF"
Trip,"9010,5116,12935,2189,3841,1525,DERXA,NLLCU"
Trip,"9011,8290,4139,1565,1475,ZTLWA,JUTGA"
Trip,"9012,908,3181,5050,LZIVN,MQBSM"
Trip,"9013,3219,14372,6946,XDKSO,SUPSX"
Trip,"9014,5466,10,4516,CHIHI,BSFQP"
